,Country,Total Cases,New Cases,Total Deaths,Region,ref,date,New Deaths,Total Recovered,Serious_Critical,ActiveCases,Tot Cases/1M pop,Tot Deaths/1M pop,Deaths/1M pop,Reported1st case
447,Sri Lanka,1,,,Asia,https://web.archive.org/web/20200217/https://www.worldometers.info/coronavirus/,17/02/2020,,1,,,,,,
448,Finland,1,,,Europe,https://web.archive.org/web/20200217/https://www.worldometers.info/coronavirus/,17/02/2020,,1,,,,,,
449,Egypt,1,,,Africa,https://web.archive.org/web/20200217/https://www.worldometers.info/coronavirus/,17/02/2020,,,,,,,,
437,Canada,8,,,N.America,https://web.archive.org/web/20200217/https://www.worldometers.info/coronavirus/,17/02/2020,,1,,,,,,
444,Sweden,1,,,Europe,https://web.archive.org/web/20200217/https://www.worldometers.info/coronavirus/,17/02/2020,,,,,,,,
436,U.A.E.,9,,,Asia,https://web.archive.org/web/20200217/https://www.worldometers.info/coronavirus/,17/02/2020,,3,1,,,,,
425,Thailand,35,,,Asia,https://web.archive.org/web/20200217/https://www.worldometers.info/coronavirus/,17/02/2020,,15,2,,,,,
434,Macao,10,,,Asia,https://web.archive.org/web/20200217/https://www.worldometers.info/coronavirus/,17/02/2020,,5,,,,,,
420,China,72436,1,1868,Asia,https://web.archive.org/web/20200217/https://www.worldometers.info/coronavirus/,17/02/2020,98,12552,11741,,,,,
435,U.K.,9,,,Europe,https://web.archive.org/web/20200217/https://www.worldometers.info/coronavirus/,17/02/2020,,8,,,,,,
422,Singapore,77,,,Asia,https://web.archive.org/web/20200217/https://www.worldometers.info/coronavirus/,17/02/2020,,24,4,,,,,
423,Japan,66,,1,Asia,https://web.archive.org/web/20200217/https://www.worldometers.info/coronavirus/,17/02/2020,,18,19,,,,,
424,Hong Kong,60,,1,Asia,https://web.archive.org/web/20200217/https://www.worldometers.info/coronavirus/,17/02/2020,,2,7,,,,,
426,S. Korea,30,,,Asia,https://web.archive.org/web/20200217/https://www.worldometers.info/coronavirus/,17/02/2020,,10,,,,,,
421,Diamond Princess,454,,,,https://web.archive.org/web/20200217/https://www.worldometers.info/coronavirus/,17/02/2020,,17,19,,,,,
428,Malaysia,22,,,Asia,https://web.archive.org/web/20200217/https://www.worldometers.info/coronavirus/,17/02/2020,,9,,,,,,
429,Vietnam,16,,,Asia,https://web.archive.org/web/20200217/https://www.worldometers.info/coronavirus/,17/02/2020,,7,,,,,,
430,Germany,16,,,Europe,https://web.archive.org/web/20200217/https://www.worldometers.info/coronavirus/,17/02/2020,,7,,,,,,
432,Australia,15,,,Oceania,https://web.archive.org/web/20200217/https://www.worldometers.info/coronavirus/,17/02/2020,,10,,,,,,
433,France,12,,1,Europe,https://web.archive.org/web/20200217/https://www.worldometers.info/coronavirus/,17/02/2020,,5,,,,,,
427,Taiwan,22,,1,Asia,https://web.archive.org/web/20200217/https://www.worldometers.info/coronavirus/,17/02/2020,,2,,,,,,
460,Vietnam,16,,,Asia,https://web.archive.org/web/20200218/https://www.worldometers.info/coronavirus/,18/02/2020,,7,,,,,,
459,Malaysia,22,,,Asia,https://web.archive.org/web/20200218/https://www.worldometers.info/coronavirus/,18/02/2020,,11,,,,,,
458,Taiwan,22,,1,Asia,https://web.archive.org/web/20200218/https://www.worldometers.info/coronavirus/,18/02/2020,,2,,,,,,
457,USA,29,,,N.America,https://web.archive.org/web/20200218/https://www.worldometers.info/coronavirus/,18/02/2020,,3,,,,,,
456,Thailand,35,,,Asia,https://web.archive.org/web/20200218/https://www.worldometers.info/coronavirus/,18/02/2020,,17,2,,,,,
452,Singapore,81,,,Asia,https://web.archive.org/web/20200218/https://www.worldometers.info/coronavirus/,18/02/2020,,29,4,,,,,
454,Hong Kong,62,,2,Asia,https://web.archive.org/web/20200218/https://www.worldometers.info/coronavirus/,18/02/2020,1,4,7,,,,,
453,Japan,76,2,1,Asia,https://web.archive.org/web/20200218/https://www.worldometers.info/coronavirus/,18/02/2020,,20,4,,,,,
451,Diamond Princess,542,,,,https://web.archive.org/web/20200218/https://www.worldometers.info/coronavirus/,18/02/2020,,17,20,,,,,
450,China,74186,1,2005,Asia,https://web.archive.org/web/20200218/https://www.worldometers.info/coronavirus/,18/02/2020,137,14451,12017,,,,,
455,S. Korea,46,15,,Asia,https://web.archive.org/web/20200218/https://www.worldometers.info/coronavirus/,18/02/2020,,16,,,,,,
461,Germany,16,,,Europe,https://web.archive.org/web/20200218/https://www.worldometers.info/coronavirus/,18/02/2020,,9,,,,,,
462,Australia,15,,,Oceania,https://web.archive.org/web/20200218/https://www.worldometers.info/coronavirus/,18/02/2020,,10,,,,,,
478,Cambodia,1,,,Asia,https://web.archive.org/web/20200218/https://www.worldometers.info/coronavirus/,18/02/2020,,1,,,,,,
479,Sweden,1,,,Europe,https://web.archive.org/web/20200218/https://www.worldometers.info/coronavirus/,18/02/2020,,,,,,,,
463,France,12,,1,Europe,https://web.archive.org/web/20200218/https://www.worldometers.info/coronavirus/,18/02/2020,,7,,,,,,
477,Egypt,1,,,Africa,https://web.archive.org/web/20200218/https://www.worldometers.info/coronavirus/,18/02/2020,,,,,,,,
476,Finland,1,,,Europe,https://web.archive.org/web/20200218/https://www.worldometers.info/coronavirus/,18/02/2020,,1,,,,,,
475,Sri Lanka,1,,,Asia,https://web.archive.org/web/20200218/https://www.worldometers.info/coronavirus/,18/02/2020,,1,,,,,,
473,Nepal,1,,,Asia,https://web.archive.org/web/20200218/https://www.worldometers.info/coronavirus/,18/02/2020,,1,,,,,,
472,Spain,2,,,Europe,https://web.archive.org/web/20200218/https://www.worldometers.info/coronavirus/,18/02/2020,,2,,,,,,
474,Belgium,1,,,Europe,https://web.archive.org/web/20200218/https://www.worldometers.info/coronavirus/,18/02/2020,,1,,,,,,
470,India,3,,,Asia,https://web.archive.org/web/20200218/https://www.worldometers.info/coronavirus/,18/02/2020,,3,,,,,,
469,Italy,3,,,Europe,https://web.archive.org/web/20200218/https://www.worldometers.info/coronavirus/,18/02/2020,,,2,,,,,
468,Philippines,3,,1,Asia,https://web.archive.org/web/20200218/https://www.worldometers.info/coronavirus/,18/02/2020,,2,,,,,,
467,Canada,8,,,N.America,https://web.archive.org/web/20200218/https://www.worldometers.info/coronavirus/,18/02/2020,,1,,,,,,
466,U.A.E.,9,,,Asia,https://web.archive.org/web/20200218/https://www.worldometers.info/coronavirus/,18/02/2020,,3,1,,,,,
465,U.K.,9,,,Europe,https://web.archive.org/web/20200218/https://www.worldometers.info/coronavirus/,18/02/2020,,8,,,,,,
464,Macao,10,,,Asia,https://web.archive.org/web/20200218/https://www.worldometers.info/coronavirus/,18/02/2020,,5,,,,,,
471,Russia,2,,,Europe,https://web.archive.org/web/20200218/https://www.worldometers.info/coronavirus/,18/02/2020,,2,,,,,,
491,Australia,15,,,Oceania,https://web.archive.org/web/20200219/https://www.worldometers.info/coronavirus/,19/02/2020,,10,,,,,,
495,U.K.,9,,,Europe,https://web.archive.org/web/20200219/https://www.worldometers.info/coronavirus/,19/02/2020,,8,,,,,,
494,Macao,10,,,Asia,https://web.archive.org/web/20200219/https://www.worldometers.info/coronavirus/,19/02/2020,,5,,,,,,
493,France,12,,1,Europe,https://web.archive.org/web/20200219/https://www.worldometers.info/coronavirus/,19/02/2020,,7,,,,,,
492,USA,15,,,N.America,https://web.archive.org/web/20200219/https://www.worldometers.info/coronavirus/,19/02/2020,,3,,,,,,
490,Vietnam,16,,,Asia,https://web.archive.org/web/20200219/https://www.worldometers.info/coronavirus/,19/02/2020,,14,,,,,,
496,U.A.E.,9,,,Asia,https://web.archive.org/web/20200219/https://www.worldometers.info/coronavirus/,19/02/2020,,3,1,,,,,
488,Malaysia,22,,,Asia,https://web.archive.org/web/20200219/https://www.worldometers.info/coronavirus/,19/02/2020,,15,,,,,,
487,Taiwan,23,,1,Asia,https://web.archive.org/web/20200219/https://www.worldometers.info/coronavirus/,19/02/2020,,2,,,,,,
486,Thailand,35,,,Asia,https://web.archive.org/web/20200219/https://www.worldometers.info/coronavirus/,19/02/2020,,17,2,,,,,
485,Hong Kong,65,,2,Asia,https://web.archive.org/web/20200219/https://www.worldometers.info/coronavirus/,19/02/2020,,5,6,,,,,
484,S. Korea,82,,,Asia,https://web.archive.org/web/20200219/https://www.worldometers.info/coronavirus/,19/02/2020,,16,,,,,,
497,Canada,8,,,N.America,https://web.archive.org/web/20200219/https://www.worldometers.info/coronavirus/,19/02/2020,,1,,,,,,
489,Germany,16,,,Europe,https://web.archive.org/web/20200219/https://www.worldometers.info/coronavirus/,19/02/2020,,9,,,,,,
498,Philippines,3,,1,Asia,https://web.archive.org/web/20200219/https://www.worldometers.info/coronavirus/,19/02/2020,,2,,,,,,
506,Egypt,1,,,Africa,https://web.archive.org/web/20200219/https://www.worldometers.info/coronavirus/,19/02/2020,,,,,,,,
500,Italy,3,,,Europe,https://web.archive.org/web/20200219/https://www.worldometers.info/coronavirus/,19/02/2020,,,2,,,,,
501,Iran,2,,2,Asia,https://web.archive.org/web/20200219/https://www.worldometers.info/coronavirus/,19/02/2020,,,,,,,,
502,Russia,2,,,Europe,https://web.archive.org/web/20200219/https://www.worldometers.info/coronavirus/,19/02/2020,,2,,,,,,
503,Spain,2,,,Europe,https://web.archive.org/web/20200219/https://www.worldometers.info/coronavirus/,19/02/2020,,2,,,,,,
504,Belgium,1,,,Europe,https://web.archive.org/web/20200219/https://www.worldometers.info/coronavirus/,19/02/2020,,1,,,,,,
505,Cambodia,1,,,Asia,https://web.archive.org/web/20200219/https://www.worldometers.info/coronavirus/,19/02/2020,,1,,,,,,
483,Singapore,84,,,Asia,https://web.archive.org/web/20200219/https://www.worldometers.info/coronavirus/,19/02/2020,,34,4,,,,,
507,Finland,1,,,Europe,https://web.archive.org/web/20200219/https://www.worldometers.info/coronavirus/,19/02/2020,,1,,,,,,
508,Nepal,1,,,Asia,https://web.archive.org/web/20200219/https://www.worldometers.info/coronavirus/,19/02/2020,,1,,,,,,
509,Sri Lanka,1,,,Asia,https://web.archive.org/web/20200219/https://www.worldometers.info/coronavirus/,19/02/2020,,1,,,,,,
510,Sweden,1,,,Europe,https://web.archive.org/web/20200219/https://www.worldometers.info/coronavirus/,19/02/2020,,,,,,,,
481,Diamond Princess,621,,,,https://web.archive.org/web/20200219/https://www.worldometers.info/coronavirus/,19/02/2020,,17,28,,,,,
480,China,74577,,2118,Asia,https://web.archive.org/web/20200219/https://www.worldometers.info/coronavirus/,19/02/2020,114,16233,12017,,,,,
499,India,3,,,Asia,https://web.archive.org/web/20200219/https://www.worldometers.info/coronavirus/,19/02/2020,,3,,,,,,
482,Japan,85,,1,Asia,https://web.archive.org/web/20200219/https://www.worldometers.info/coronavirus/,19/02/2020,,20,4,,,,,
531,India,3,,,Asia,https://web.archive.org/web/20200220/https://www.worldometers.info/coronavirus/,20/02/2020,,3,,,,,,
533,Russia,2,,,Europe,https://web.archive.org/web/20200220/https://www.worldometers.info/coronavirus/,20/02/2020,,2,,,,,,
512,Diamond Princess,634,,2,,https://web.archive.org/web/20200220/https://www.worldometers.info/coronavirus/,20/02/2020,2,17,27,,,,,
528,Canada,8,,,N.America,https://web.archive.org/web/20200220/https://www.worldometers.info/coronavirus/,20/02/2020,,2,,,,,,
527,U.A.E.,9,,,Asia,https://web.archive.org/web/20200220/https://www.worldometers.info/coronavirus/,20/02/2020,,3,1,,,,,
526,U.K.,9,,,Europe,https://web.archive.org/web/20200220/https://www.worldometers.info/coronavirus/,20/02/2020,,8,,,,,,
525,Macao,10,,,Asia,https://web.archive.org/web/20200220/https://www.worldometers.info/coronavirus/,20/02/2020,,6,,,,,,
524,France,12,,1,Europe,https://web.archive.org/web/20200220/https://www.worldometers.info/coronavirus/,20/02/2020,,7,,,,,,
523,USA,15,,,N.America,https://web.archive.org/web/20200220/https://www.worldometers.info/coronavirus/,20/02/2020,,3,,,,,,
522,Australia,15,,,Oceania,https://web.archive.org/web/20200220/https://www.worldometers.info/coronavirus/,20/02/2020,,11,,,,,,
521,Vietnam,16,,,Asia,https://web.archive.org/web/20200220/https://www.worldometers.info/coronavirus/,20/02/2020,,14,,,,,,
520,Germany,16,,,Europe,https://web.archive.org/web/20200220/https://www.worldometers.info/coronavirus/,20/02/2020,,13,,,,,,
519,Malaysia,22,,,Asia,https://web.archive.org/web/20200220/https://www.worldometers.info/coronavirus/,20/02/2020,,17,,,,,,
518,Taiwan,24,,1,Asia,https://web.archive.org/web/20200220/https://www.worldometers.info/coronavirus/,20/02/2020,,2,1,,,,,
517,Thailand,35,,,Asia,https://web.archive.org/web/20200220/https://www.worldometers.info/coronavirus/,20/02/2020,,17,2,,,,,
516,Hong Kong,67,,2,Asia,https://web.archive.org/web/20200220/https://www.worldometers.info/coronavirus/,20/02/2020,,6,6,,,,,
515,Singapore,85,,,Asia,https://web.archive.org/web/20200220/https://www.worldometers.info/coronavirus/,20/02/2020,,37,4,,,,,
532,Italy,3,,,Europe,https://web.archive.org/web/20200220/https://www.worldometers.info/coronavirus/,20/02/2020,,,2,,,,,
514,Japan,94,,1,Asia,https://web.archive.org/web/20200220/https://www.worldometers.info/coronavirus/,20/02/2020,,20,4,,,,,
513,S. Korea,106,,1,Asia,https://web.archive.org/web/20200220/https://www.worldometers.info/coronavirus/,20/02/2020,1,16,,,,,,
511,China,75000,,2236,Asia,https://web.archive.org/web/20200220/https://www.worldometers.info/coronavirus/,20/02/2020,118,18007,12017,,,,,
529,Iran,5,,2,Asia,https://web.archive.org/web/20200220/https://www.worldometers.info/coronavirus/,20/02/2020,,,,,,,,
530,Philippines,3,,1,Asia,https://web.archive.org/web/20200220/https://www.worldometers.info/coronavirus/,20/02/2020,,2,,,,,,
534,Spain,2,,,Europe,https://web.archive.org/web/20200220/https://www.worldometers.info/coronavirus/,20/02/2020,,2,,,,,,
535,Belgium,1,,,Europe,https://web.archive.org/web/20200220/https://www.worldometers.info/coronavirus/,20/02/2020,,1,,,,,,
536,Cambodia,1,,,Asia,https://web.archive.org/web/20200220/https://www.worldometers.info/coronavirus/,20/02/2020,,1,,,,,,
537,Egypt,1,,,Africa,https://web.archive.org/web/20200220/https://www.worldometers.info/coronavirus/,20/02/2020,,1,,,,,,
538,Finland,1,,,Europe,https://web.archive.org/web/20200220/https://www.worldometers.info/coronavirus/,20/02/2020,,1,,,,,,
539,Nepal,1,,,Asia,https://web.archive.org/web/20200220/https://www.worldometers.info/coronavirus/,20/02/2020,,1,,,,,,
540,Sri Lanka,1,,,Asia,https://web.archive.org/web/20200220/https://www.worldometers.info/coronavirus/,20/02/2020,,1,,,,,,
541,Sweden,1,,,Europe,https://web.archive.org/web/20200220/https://www.worldometers.info/coronavirus/,20/02/2020,,,,,,,,
569,Finland,1,,,Europe,https://web.archive.org/web/20200221/https://www.worldometers.info/coronavirus/,21/02/2020,,1,,,,,,
559,Macao,10,,,Asia,https://web.archive.org/web/20200221/https://www.worldometers.info/coronavirus/,21/02/2020,,6,,,,,,
560,Canada,9,,,N.America,https://web.archive.org/web/20200221/https://www.worldometers.info/coronavirus/,21/02/2020,,3,,,,,,
561,U.K.,9,,,Europe,https://web.archive.org/web/20200221/https://www.worldometers.info/coronavirus/,21/02/2020,,8,,,,,,
562,Philippines,3,,1,Asia,https://web.archive.org/web/20200221/https://www.worldometers.info/coronavirus/,21/02/2020,,2,,,,,,
563,India,3,,,Asia,https://web.archive.org/web/20200221/https://www.worldometers.info/coronavirus/,21/02/2020,,3,,,,,,
564,Russia,2,,,Europe,https://web.archive.org/web/20200221/https://www.worldometers.info/coronavirus/,21/02/2020,,2,,,,,,
570,Israel,1,,,Asia,https://web.archive.org/web/20200221/https://www.worldometers.info/coronavirus/,21/02/2020,,,,,,,,
573,Sri Lanka,1,,,Asia,https://web.archive.org/web/20200221/https://www.worldometers.info/coronavirus/,21/02/2020,,1,,,,,,
572,Nepal,1,,,Asia,https://web.archive.org/web/20200221/https://www.worldometers.info/coronavirus/,21/02/2020,,1,,,,,,
571,Lebanon,1,,,Asia,https://web.archive.org/web/20200221/https://www.worldometers.info/coronavirus/,21/02/2020,,,,,,,,
558,U.A.E.,11,,,Asia,https://web.archive.org/web/20200221/https://www.worldometers.info/coronavirus/,21/02/2020,,3,1,,,,,
565,Spain,2,,,Europe,https://web.archive.org/web/20200221/https://www.worldometers.info/coronavirus/,21/02/2020,,2,,,,,,
568,Egypt,1,,,Africa,https://web.archive.org/web/20200221/https://www.worldometers.info/coronavirus/,21/02/2020,,1,,,,,,
574,Sweden,1,,,Europe,https://web.archive.org/web/20200221/https://www.worldometers.info/coronavirus/,21/02/2020,,,,,,,,
557,France,12,,1,Europe,https://web.archive.org/web/20200221/https://www.worldometers.info/coronavirus/,21/02/2020,,7,,,,,,
553,Australia,19,,,Oceania,https://web.archive.org/web/20200221/https://www.worldometers.info/coronavirus/,21/02/2020,,11,,,,,,
555,Germany,16,,,Europe,https://web.archive.org/web/20200221/https://www.worldometers.info/coronavirus/,21/02/2020,,14,,,,,,
554,Iran,18,,4,Asia,https://web.archive.org/web/20200221/https://www.worldometers.info/coronavirus/,21/02/2020,2,,,,,,,
567,Cambodia,1,,,Asia,https://web.archive.org/web/20200221/https://www.worldometers.info/coronavirus/,21/02/2020,,1,,,,,,
552,Italy,21,,1,Europe,https://web.archive.org/web/20200221/https://www.worldometers.info/coronavirus/,21/02/2020,1,1,7,,,,,
551,Malaysia,22,,,Asia,https://web.archive.org/web/20200221/https://www.worldometers.info/coronavirus/,21/02/2020,,17,,,,,,
550,Taiwan,26,,1,Asia,https://web.archive.org/web/20200221/https://www.worldometers.info/coronavirus/,21/02/2020,,2,1,,,,,
549,USA *,35,,,N.America,https://web.archive.org/web/20200221/https://www.worldometers.info/coronavirus/,21/02/2020,,6,,,,,,
548,Thailand,35,,,Asia,https://web.archive.org/web/20200221/https://www.worldometers.info/coronavirus/,21/02/2020,,19,2,,,,,
547,Hong Kong,69,,2,Asia,https://web.archive.org/web/20200221/https://www.worldometers.info/coronavirus/,21/02/2020,,6,6,,,,,
546,Singapore,86,,,Asia,https://web.archive.org/web/20200221/https://www.worldometers.info/coronavirus/,21/02/2020,,47,5,,,,,
545,Japan,109,,1,Asia,https://web.archive.org/web/20200221/https://www.worldometers.info/coronavirus/,21/02/2020,,22,5,,,,,
544,S. Korea,207,,2,Asia,https://web.archive.org/web/20200221/https://www.worldometers.info/coronavirus/,21/02/2020,1,17,,,,,,
543,Diamond Princess,634,,2,,https://web.archive.org/web/20200221/https://www.worldometers.info/coronavirus/,21/02/2020,,17,27,,,,,
542,China,75899,,2237,Asia,https://web.archive.org/web/20200221/https://www.worldometers.info/coronavirus/,21/02/2020,1,18692,12017,,,,,
556,Vietnam,16,,,Asia,https://web.archive.org/web/20200221/https://www.worldometers.info/coronavirus/,21/02/2020,,15,,,,,,
566,Belgium,1,,,Europe,https://web.archive.org/web/20200221/https://www.worldometers.info/coronavirus/,21/02/2020,,1,,,,,,
604,Lebanon,1,,,Asia,https://web.archive.org/web/20200222/https://www.worldometers.info/coronavirus/,22/02/2020,,,,,,,,
575,China,76923,,2441,Asia,https://web.archive.org/web/20200222/https://www.worldometers.info/coronavirus/,22/02/2020,96,22691,11477,,,,,
602,Finland,1,,,Europe,https://web.archive.org/web/20200222/https://www.worldometers.info/coronavirus/,22/02/2020,,1,,,,,,
606,Sri Lanka,1,,,Asia,https://web.archive.org/web/20200222/https://www.worldometers.info/coronavirus/,22/02/2020,,1,,,,,,
607,Sweden,1,,,Europe,https://web.archive.org/web/20200222/https://www.worldometers.info/coronavirus/,22/02/2020,,,,,,,,
608,Iraq,1,,,Asia,https://web.archive.org/web/20200222/https://www.worldometers.info/coronavirus/,22/02/2020,,,,,,,,
601,Egypt,1,,,Africa,https://web.archive.org/web/20200222/https://www.worldometers.info/coronavirus/,22/02/2020,,1,,,,,,
600,Cambodia,1,,,Asia,https://web.archive.org/web/20200222/https://www.worldometers.info/coronavirus/,22/02/2020,,1,,,,,,
599,Belgium,1,,,Europe,https://web.archive.org/web/20200222/https://www.worldometers.info/coronavirus/,22/02/2020,,1,,,,,,
598,Spain,2,,,Europe,https://web.archive.org/web/20200222/https://www.worldometers.info/coronavirus/,22/02/2020,,2,,,,,,
